distance_to_pin,lie,strokes_to_hole_out
534.0,Tee Box,5
258.30555555555554,Fairway,4
15.333333333333334,Intermediate Rough,3
2.1666666666666665,Green,2
0.6944444444444444,Green,1
486.0,Tee Box,5
215.83333333333334,Primary Rough,4
101.0,Primary Rough,3
20.805555555555557,Green,2
2.5277777777777777,Green,1
461.0,Tee Box,4
199.77777777777777,Fairway,3
5.833333333333333,Green,2
1.1388888888888888,Green,1
209.0,Tee Box,3
12.194444444444445,Green,2
0.6944444444444444,Green,1
429.0,Tee Box,4
152.52777777777777,Fairway,3
10.86111111111111,Primary Rough,2
1.75,Green,1
222.0,Tee Box,2
7.055555555555555,Green,1
401.0,Tee Box,4
142.69444444444446,Fairway Bunker,3
16.666666666666668,Green,2
0.4722222222222222,Green,1
428.0,Tee Box,4
137.5,Intermediate Rough,3
2.861111111111111,Green,2
0.4722222222222222,Green,1
531.0,Tee Box,4
235.36111111111111,Primary Rough,3
32.138888888888886,Primary Rough,2
3.4444444444444446,Green,1
152.0,Tee Box,3
12.36111111111111,Green,2
1.0555555555555556,Green,1
444.0,Tee Box,4
189.72222222222223,Primary Rough,3
18.805555555555557,Green,2
2.4444444444444446,Green,1
409.0,Tee Box,4
139.16666666666666,Fairway,3
10.555555555555555,Fairway,2
1.0833333333333333,Green,1
594.0,Tee Box,4
296.69444444444446,Fairway,3
97.13888888888889,Fairway,2
3.7777777777777777,Green,1
446.0,Tee Box,4
169.41666666666666,Fairway,3
12.222222222222221,Intermediate Rough,2
0.2777777777777778,Green,1
183.0,Tee Box,3
7.638888888888889,Green,2
0.5,Green,1
403.0,Tee Box,4
103.91666666666667,Fairway,3
6.888888888888889,Intermediate Rough,2
0.7777777777777778,Green,1
474.0,Tee Box,5
187.91666666666666,Primary Rough,4
20.38888888888889,Primary Rough,3
0.9444444444444444,Green,2
0.6666666666666666,Green,1
446.0,Tee Box,4
136.38888888888889,Primary Rough,3
15.38888888888889,Green,2
0.3611111111111111,Green,1
534.0,Tee Box,4
234.5,Intermediate Rough,3
16.27777777777778,Green,2
0.6666666666666666,Green,1
486.0,Tee Box,5
183.25,Fairway Bunker,4
48.638888888888886,Fairway,3
2.7777777777777777,Green,2
0.8055555555555556,Green,1
461.0,Tee Box,4
165.63888888888889,Fairway,3
4.388888888888889,Green,2
0.5555555555555556,Green,1
209.0,Tee Box,3
4.555555555555555,Green,2
0.2222222222222222,Green,1
429.0,Tee Box,4
153.63888888888889,Primary Rough,3
7.861111111111111,Green,2
0.2222222222222222,Green,1
222.0,Tee Box,2
1.3055555555555556,Green,1
401.0,Tee Box,5
130.47222222222223,Primary Rough,4
19.25,Primary Rough,3
1.6944444444444444,Green,2
1.3888888888888888,Green,1
428.0,Tee Box,3
121.97222222222223,Fairway,2
5.694444444444445,Green,1
531.0,Tee Box,4
204.52777777777777,Fairway,3
8.472222222222221,Green,2
0.8333333333333334,Green,1
152.0,Tee Box,3
9.583333333333334,Green,2
0.1111111111111111,Green,1
444.0,Tee Box,5
182.38888888888889,Primary Rough,4
35.52777777777778,Fairway,3
7.111111111111111,Intermediate Rough,2
1.3611111111111112,Green,1
409.0,Tee Box,5
120.58333333333333,Primary Rough,4
9.86111111111111,Green Side Bunker,3
1.6666666666666667,Green,2
0.3611111111111111,Green,1
594.0,Tee Box,5
291.3333333333333,Primary Rough,4
198.94444444444446,Other,3
12.61111111111111,Green Side Bunker,2
2.2222222222222223,Green,1
446.0,Tee Box,4
162.88888888888889,Intermediate Rough,3
10.805555555555555,Green Side Bunker,2
4.25,Green,1
183.0,Tee Box,3
12.777777777777779,Green,2
0.5,Green,1
403.0,Tee Box,3
126.86111111111111,Intermediate Rough,2
12.972222222222221,Green,1
474.0,Tee Box,4
179.80555555555554,Fairway,3
6.916666666666667,Green,2
0.4722222222222222,Green,1
446.0,Tee Box,4
146.91666666666666,Primary Rough,3
10.833333333333334,Green,2
0.5,Green,1
534.0,Tee Box,4
249.30555555555554,Fairway,3
24.63888888888889,Green,2
1.3888888888888888,Green,1
486.0,Tee Box,5
193.61111111111111,Intermediate Rough,4
16.333333333333332,Green,3
2.138888888888889,Green,2
0.4444444444444444,Green,1
461.0,Tee Box,4
200.94444444444446,Intermediate Rough,3
8.333333333333334,Green,2
0.6111111111111112,Green,1
209.0,Tee Box,3
13.027777777777779,Green,2
0.5555555555555556,Green,1
429.0,Tee Box,3
146.80555555555554,Fairway,2
0.9166666666666666,Green,1
222.0,Tee Box,2
5.361111111111111,Green,1
401.0,Tee Box,4
124.55555555555556,Fairway,3
8.416666666666666,Green,2
0.3055555555555556,Green,1
428.0,Tee Box,5
140.13888888888889,Primary Rough,4
26.305555555555557,Green,3
2.5277777777777777,Green,2
0.6111111111111112,Green,1
531.0,Tee Box,5
217.83333333333334,Fairway,4
24.02777777777778,Primary Rough,3
1.6388888888888888,Green,2
0.5833333333333334,Green,1
152.0,Tee Box,2
7.0,Green,1
444.0,Tee Box,5
162.30555555555554,Fairway,4
12.083333333333334,Green,3
1.75,Green,2
0.6111111111111112,Green,1
409.0,Tee Box,3
96.47222222222223,Fairway,2
7.0,Green,1
594.0,Tee Box,4
288.55555555555554,Fairway,3
9.38888888888889,Green Side Bunker,2
0.5277777777777778,Green,1
446.0,Tee Box,4
157.05555555555554,Primary Rough,3
11.277777777777779,Green,2
0.9444444444444444,Green,1
183.0,Tee Box,2
1.3333333333333333,Green,1
403.0,Tee Box,4
108.47222222222223,Intermediate Rough,3
7.916666666666667,Green,2
0.4722222222222222,Green,1
474.0,Tee Box,5
185.05555555555554,Fairway Bunker,4
32.361111111111114,Primary Rough,3
12.333333333333334,Green,2
1.9722222222222223,Green,1
446.0,Tee Box,4
133.11111111111111,Fairway,3
3.4722222222222223,Green,2
0.3888888888888889,Green,1
534.0,Tee Box,5
254.52777777777777,Fairway,4
19.38888888888889,Green,3
4.055555555555555,Green,2
0.3055555555555556,Green,1
486.0,Tee Box,4
220.88888888888889,Fairway,3
5.805555555555555,Green,2
0.1111111111111111,Green,1
461.0,Tee Box,4
168.08333333333334,Fairway,3
7.166666666666667,Green,2
0.4444444444444444,Green,1
209.0,Tee Box,4
27.333333333333332,Green Side Bunker,3
8.11111111111111,Green,2
0.4166666666666667,Green,1
429.0,Tee Box,4
159.69444444444446,Native Area,3
15.222222222222221,Green Side Bunker,2
1.2222222222222223,Green,1
222.0,Tee Box,3
4.472222222222222,Green,2
0.9166666666666666,Green,1
401.0,Tee Box,4
146.5,Fairway Bunker,3
11.083333333333334,Green,2
0.5277777777777778,Green,1
428.0,Tee Box,4
146.66666666666666,Fairway,3
6.472222222222222,Green,2
0.8611111111111112,Green,1
531.0,Tee Box,3
222.27777777777777,Fairway,2
25.055555555555557,Primary Rough,1
152.0,Tee Box,4
23.75,Green Side Bunker,3
19.97222222222222,Green Side Bunker,2
1.4166666666666667,Green,1
444.0,Tee Box,4
174.05555555555554,Fairway,3
5.333333333333333,Green,2
1.6944444444444444,Green,1
409.0,Tee Box,3
134.55555555555554,Intermediate Rough,2
0.5555555555555556,Green,1
594.0,Tee Box,4
330.4166666666667,Native Area,3
101.66666666666667,Fairway,2
2.138888888888889,Green,1
446.0,Tee Box,4
172.08333333333334,Fairway,3
4.861111111111111,Green,2
1.25,Green,1
183.0,Tee Box,3
3.1944444444444446,Green,2
0.5555555555555556,Green,1
403.0,Tee Box,4
129.08333333333334,Fairway Bunker,3
40.583333333333336,Intermediate Rough,2
2.6944444444444446,Green,1
474.0,Tee Box,4
208.97222222222223,Primary Rough,3
31.63888888888889,Fairway,2
0.2777777777777778,Green,1
446.0,Tee Box,4
150.44444444444446,Primary Rough,3
5.277777777777778,Green,2
0.3888888888888889,Green,1
534.0,Tee Box,5
256.55555555555554,Fairway,4
32.05555555555556,Native Area,3
3.0833333333333335,Green,2
1.0,Green,1
486.0,Tee Box,4
192.16666666666666,Fairway,3
8.944444444444445,Primary Rough,2
1.4722222222222223,Green,1
461.0,Tee Box,4
202.0,Intermediate Rough,3
7.694444444444445,Fringe,2
0.8055555555555556,Green,1
209.0,Tee Box,3
8.527777777777779,Green,2
1.9444444444444444,Green,1
429.0,Tee Box,5
164.02777777777777,Intermediate Rough,4
17.583333333333332,Primary Rough,3
3.6944444444444446,Green,2
0.6388888888888888,Green,1
222.0,Tee Box,3
10.583333333333334,Green,2
0.19444444444444445,Green,1
401.0,Tee Box,4
123.5,Fairway,3
11.944444444444445,Green Side Bunker,2
0.6388888888888888,Green,1
428.0,Tee Box,4
148.69444444444446,Fairway Bunker,3
5.444444444444445,Green,2
0.2777777777777778,Green,1
531.0,Tee Box,4
232.0,Fairway,3
9.805555555555555,Green,2
1.5277777777777777,Green,1
444.0,Tee Box,5
174.08333333333334,Primary Rough,4
19.38888888888889,Green,3
2.5555555555555554,Green,2
0.3055555555555556,Green,1
409.0,Tee Box,3
131.11111111111111,Fairway,2
3.4444444444444446,Green,1
594.0,Tee Box,5
296.3611111111111,Primary Rough,4
80.77777777777777,Fairway,3
6.527777777777778,Green,2
0.25,Green,1
446.0,Tee Box,4
180.16666666666666,Primary Rough,3
15.194444444444445,Green Side Bunker,2
1.2222222222222223,Green,1
183.0,Tee Box,3
7.861111111111111,Green,2
0.3333333333333333,Green,1
474.0,Tee Box,4
197.72222222222223,Fairway,3
6.166666666666667,Green,2
0.16666666666666666,Green,1
446.0,Tee Box,4
176.97222222222223,Primary Rough,3
16.0,Primary Rough,2
1.3055555555555556,Green,1
534.0,Tee Box,5
247.44444444444446,Fairway,4
19.36111111111111,Primary Rough,3
2.6944444444444446,Green,2
0.4444444444444444,Green,1
486.0,Tee Box,4
204.19444444444446,Primary Rough,3
56.19444444444444,Fairway,2
1.25,Green,1
461.0,Tee Box,4
195.75,Fairway,3
11.444444444444445,Green,2
0.7777777777777778,Green,1
209.0,Tee Box,3
3.4444444444444446,Green,2
0.5,Green,1
429.0,Tee Box,5
154.30555555555554,Primary Rough,4
19.555555555555557,Green,3
2.7222222222222223,Green,2
0.2222222222222222,Green,1
222.0,Tee Box,3
9.11111111111111,Green,2
0.4722222222222222,Green,1
401.0,Tee Box,4
116.55555555555556,Fairway,3
2.4722222222222223,Green,2
0.05555555555555555,Green,1
428.0,Tee Box,3
133.08333333333334,Fairway,2
6.0,Green,1
531.0,Tee Box,4
208.69444444444446,Fairway,3
11.75,Green,2
0.3611111111111111,Green,1
152.0,Tee Box,3
10.694444444444445,Green,2
0.5833333333333334,Green,1
444.0,Tee Box,4
161.30555555555554,Fairway,3
5.055555555555555,Green,2
0.9166666666666666,Green,1
409.0,Tee Box,4
106.19444444444444,Intermediate Rough,3
9.833333333333334,Green,2
0.3611111111111111,Green,1
594.0,Tee Box,4
275.0,Intermediate Rough,3
19.02777777777778,Green Side Bunker,2
6.055555555555555,Green,1
446.0,Tee Box,4
133.61111111111111,Fairway,3
6.666666666666667,Green,2
0.3611111111111111,Green,1
183.0,Tee Box,3
5.194444444444445,Green,2
1.1666666666666667,Green,1
403.0,Tee Box,4
73.66666666666667,Fairway,3
8.63888888888889,Green,2
0.08333333333333333,Green,1
474.0,Tee Box,4
187.44444444444446,Fairway,3
10.88888888888889,Green Side Bunker,2
1.3055555555555556,Green,1
446.0,Tee Box,4
123.44444444444444,Fairway,3
10.527777777777779,Green,2
0.4722222222222222,Green,1
534.0,Tee Box,4
234.52777777777777,Fairway,3
12.333333333333334,Primary Rough,2
2.2777777777777777,Green,1
486.0,Tee Box,4
180.66666666666666,Intermediate Rough,3
13.0,Green,2
0.5,Green,1
209.0,Tee Box,3
3.361111111111111,Green,2
0.5833333333333334,Green,1
429.0,Tee Box,3
152.88888888888889,Fairway,2
13.194444444444445,Green,1
222.0,Tee Box,3
7.611111111111111,Green,2
0.25,Green,1
401.0,Tee Box,4
129.61111111111111,Fairway,3
9.38888888888889,Green,2
0.4166666666666667,Green,1
428.0,Tee Box,4
134.97222222222223,Intermediate Rough,3
6.305555555555555,Green,2
0.8055555555555556,Green,1
531.0,Tee Box,4
228.94444444444446,Primary Rough,3
11.61111111111111,Green,2
0.4722222222222222,Green,1
152.0,Tee Box,3
4.972222222222222,Green,2
0.25,Green,1
444.0,Tee Box,4
178.80555555555554,Fairway,3
7.583333333333333,Green,2
0.6111111111111112,Green,1
409.0,Tee Box,4
137.88888888888889,Fairway,3
14.61111111111111,Green Side Bunker,2
6.722222222222222,Green,1
594.0,Tee Box,4
278.75,Fairway,3
30.61111111111111,Primary Rough,2
2.111111111111111,Green,1
446.0,Tee Box,4
158.86111111111111,Fairway,3
8.61111111111111,Green,2
0.3333333333333333,Green,1
183.0,Tee Box,3
5.277777777777778,Green,2
0.5,Green,1
403.0,Tee Box,4
155.83333333333334,Fairway,3
6.027777777777778,Green,2
0.5833333333333334,Green,1
474.0,Tee Box,5
189.08333333333334,Primary Rough,4
29.666666666666668,Fairway,3
2.3055555555555554,Green,2
0.2222222222222222,Green,1
534.0,Tee Box,5
253.16666666666666,Fairway,4
19.11111111111111,Primary Rough,3
4.166666666666667,Green,2
0.5833333333333334,Green,1
486.0,Tee Box,4
181.55555555555554,Fairway,3
7.805555555555555,Primary Rough,2
0.3888888888888889,Green,1
461.0,Tee Box,5
175.55555555555554,Fairway,4
12.472222222222221,Green,3
2.4166666666666665,Green,2
0.5555555555555556,Green,1
209.0,Tee Box,3
9.972222222222221,Green,2
0.5277777777777778,Green,1
429.0,Tee Box,4
147.0,Primary Rough,3
20.25,Green,2
0.4722222222222222,Green,1
222.0,Tee Box,2
7.944444444444445,Green,1
401.0,Tee Box,5
126.83333333333333,Native Area,4
42.05555555555556,Fairway,3
8.694444444444445,Green,2
0.3611111111111111,Green,1
428.0,Tee Box,2
131.05555555555554,Fairway,1
531.0,Tee Box,4
208.77777777777777,Primary Rough,3
30.555555555555557,Intermediate Rough,2
3.361111111111111,Green,1
152.0,Tee Box,3
6.722222222222222,Green,2
0.8055555555555556,Green,1
444.0,Tee Box,3
163.33333333333334,Fairway,2
11.944444444444445,Green,1
409.0,Tee Box,4
161.38888888888889,Primary Rough,3
14.13888888888889,Primary Rough,2
1.5,Green,1
594.0,Tee Box,4
271.52777777777777,Primary Rough,3
10.25,Green Side Bunker,2
0.3888888888888889,Green,1
446.0,Tee Box,4
155.22222222222223,Fairway,3
11.166666666666666,Green Side Bunker,2
1.8055555555555556,Green,1
183.0,Tee Box,4
21.083333333333332,Green Side Bunker,3
4.972222222222222,Green,2
0.6111111111111112,Green,1
403.0,Tee Box,4
85.63888888888889,Fairway,3
5.861111111111111,Green,2
0.4444444444444444,Green,1
474.0,Tee Box,3
178.27777777777777,Fairway Bunker,2
1.9722222222222223,Green,1
446.0,Tee Box,3
135.02777777777777,Primary Rough,2
7.583333333333333,Green,1
534.0,Tee Box,4
236.13888888888889,Primary Rough,3
70.11111111111111,Intermediate Rough,2
7.194444444444445,Green,1
486.0,Tee Box,3
164.38888888888889,Fairway,2
2.25,Green,1
461.0,Tee Box,5
177.69444444444446,Fairway Bunker,4
45.888888888888886,Primary Rough,3
7.555555555555555,Green,2
0.3055555555555556,Green,1
209.0,Tee Box,3
28.88888888888889,Green Side Bunker,2
0.4166666666666667,Green,1
429.0,Tee Box,4
148.11111111111111,Fairway,3
12.305555555555555,Green Side Bunker,2
0.3055555555555556,Green,1
222.0,Tee Box,3
14.0,Green Side Bunker,2
1.0833333333333333,Green,1
401.0,Tee Box,4
130.69444444444446,Intermediate Rough,3
6.166666666666667,Green,2
0.08333333333333333,Green,1
428.0,Tee Box,3
132.94444444444446,Primary Rough,2
10.0,Fairway,1
531.0,Tee Box,4
233.97222222222223,Fairway,3
5.055555555555555,Green,2
0.6944444444444444,Green,1
152.0,Tee Box,3
6.083333333333333,Green,2
0.9722222222222222,Green,1
444.0,Tee Box,4
169.52777777777777,Fairway,3
8.027777777777779,Primary Rough,2
0.5555555555555556,Green,1
409.0,Tee Box,4
120.16666666666667,Primary Rough,3
16.055555555555557,Green Side Bunker,2
4.194444444444445,Green,1
594.0,Tee Box,5
290.27777777777777,Fairway,4
15.027777777777779,Green Side Bunker,3
2.75,Green,2
0.3888888888888889,Green,1
446.0,Tee Box,5
183.27777777777777,Primary Rough,4
20.22222222222222,Intermediate Rough,3
5.333333333333333,Green,2
0.5,Green,1
183.0,Tee Box,3
4.555555555555555,Green,2
0.8611111111111112,Green,1
403.0,Tee Box,4
131.52777777777777,Fairway Bunker,3
4.916666666666667,Green,2
0.3611111111111111,Green,1
474.0,Tee Box,4
191.02777777777777,Fairway,3
12.333333333333334,Green Side Bunker,2
1.4166666666666667,Green,1
446.0,Tee Box,4
162.75,Fairway,3
8.25,Green,2
0.6111111111111112,Green,1
534.0,Tee Box,4
232.0,Intermediate Rough,3
25.61111111111111,Green Side Bunker,2
1.3888888888888888,Green,1
486.0,Tee Box,4
179.69444444444446,Intermediate Rough,3
11.0,Green,2
0.3888888888888889,Green,1
461.0,Tee Box,4
171.47222222222223,Fairway,3
16.61111111111111,Green,2
1.25,Green,1
209.0,Tee Box,4
13.083333333333334,Primary Rough,3
12.36111111111111,Green,2
0.6666666666666666,Green,1
429.0,Tee Box,4
149.13888888888889,Primary Rough,3
6.305555555555555,Green,2
0.1388888888888889,Green,1
222.0,Tee Box,3
5.361111111111111,Green,2
0.5833333333333334,Green,1
401.0,Tee Box,4
120.44444444444444,Fairway,3
6.888888888888889,Intermediate Rough,2
1.0833333333333333,Green,1
428.0,Tee Box,4
141.19444444444446,Fairway,3
9.277777777777779,Green,2
0.4444444444444444,Green,1
531.0,Tee Box,4
231.41666666666666,Primary Rough,3
20.583333333333332,Primary Rough,2
1.2777777777777777,Green,1
152.0,Tee Box,3
9.11111111111111,Green,2
0.19444444444444445,Green,1
444.0,Tee Box,4
185.36111111111111,Intermediate Rough,3
7.777777777777778,Green,2
0.6944444444444444,Green,1
409.0,Tee Box,5
134.66666666666666,Intermediate Rough,4
14.194444444444445,Fairway,3
1.5555555555555556,Green,2
0.9166666666666666,Green,1
594.0,Tee Box,4
285.3333333333333,Fairway,3
71.86111111111111,Fairway,2
4.222222222222222,Green,1
446.0,Tee Box,4
183.58333333333334,Intermediate Rough,3
6.222222222222222,Green,2
0.6388888888888888,Green,1
183.0,Tee Box,3
4.75,Green,2
0.5833333333333334,Green,1
403.0,Tee Box,4
120.44444444444444,Primary Rough,3
5.055555555555555,Green,2
0.3611111111111111,Green,1
474.0,Tee Box,4
193.05555555555554,Fairway,3
4.861111111111111,Green,2
0.3888888888888889,Green,1
446.0,Tee Box,4
150.19444444444446,Fairway,3
13.25,Green,2
0.6388888888888888,Green,1
534.0,Tee Box,4
243.0,Fairway,3
5.527777777777778,Green,2
0.5833333333333334,Green,1
486.0,Tee Box,5
199.36111111111111,Fairway Bunker,4
28.72222222222222,Fairway,3
1.9722222222222223,Green,2
1.6666666666666667,Green,1
461.0,Tee Box,5
186.80555555555554,Fairway,4
16.52777777777778,Green Side Bunker,3
5.916666666666667,Green,2
0.4166666666666667,Green,1
209.0,Tee Box,3
14.194444444444445,Green,2
0.6111111111111112,Green,1
429.0,Tee Box,5
135.44444444444446,Intermediate Rough,4
24.583333333333332,Green,3
4.083333333333333,Green,2
0.3055555555555556,Green,1
222.0,Tee Box,3
12.722222222222221,Green,2
0.25,Green,1
401.0,Tee Box,3
110.16666666666667,Intermediate Rough,2
1.6666666666666667,Green,1
428.0,Tee Box,3
121.41666666666667,Intermediate Rough,2
0.9166666666666666,Green,1
531.0,Tee Box,5
227.16666666666666,Primary Rough,4
28.416666666666668,Primary Rough,3
3.0555555555555554,Green,2
0.2222222222222222,Green,1
152.0,Tee Box,3
6.083333333333333,Green,2
0.6111111111111112,Green,1
444.0,Tee Box,3
160.94444444444446,Fairway,2
15.805555555555555,Green,1
409.0,Tee Box,4
141.94444444444446,Fairway,3
5.111111111111111,Fringe,2
0.8611111111111112,Green,1
594.0,Tee Box,4
252.27777777777777,Fairway,3
21.916666666666668,Intermediate Rough,2
1.6666666666666667,Green,1
446.0,Tee Box,4
162.16666666666666,Fairway,3
15.277777777777779,Green,2
0.3333333333333333,Green,1
183.0,Tee Box,3
22.72222222222222,Green Side Bunker,2
1.3055555555555556,Green,1
403.0,Tee Box,3
123.69444444444444,Fairway,2
6.361111111111111,Green,1
474.0,Tee Box,4
186.0,Fairway Bunker,3
6.333333333333333,Intermediate Rough,2
0.4166666666666667,Green,1
446.0,Tee Box,4
134.38888888888889,Intermediate Rough,3
9.0,Green,2
0.7222222222222222,Green,1
534.0,Tee Box,4
226.33333333333334,Fairway,3
11.88888888888889,Primary Rough,2
0.6944444444444444,Green,1
486.0,Tee Box,4
221.30555555555554,Fairway,3
5.083333333333333,Green,2
0.1111111111111111,Green,1
461.0,Tee Box,4
161.61111111111111,Fairway,3
4.388888888888889,Green,2
0.4166666666666667,Green,1
209.0,Tee Box,3
9.416666666666666,Primary Rough,2
1.1666666666666667,Green,1
429.0,Tee Box,4
148.13888888888889,Fairway,3
3.388888888888889,Green,2
0.6111111111111112,Green,1
222.0,Tee Box,3
22.583333333333332,Fairway,2
0.2777777777777778,Green,1
401.0,Tee Box,4
144.83333333333334,Fairway Bunker,3
26.694444444444443,Green Side Bunker,2
0.8055555555555556,Green,1
428.0,Tee Box,5
130.61111111111111,Fairway,4
26.72222222222222,Primary Rough,3
6.194444444444445,Green,2
0.16666666666666666,Green,1
531.0,Tee Box,4
232.52777777777777,Primary Rough,3
46.69444444444444,Green Side Bunker,2
5.138888888888889,Green,1
152.0,Tee Box,4
4.833333333333333,Primary Rough,3
4.388888888888889,Fringe,2
1.0555555555555556,Green,1
444.0,Tee Box,4
170.72222222222223,Fairway,3
5.666666666666667,Green,2
0.25,Green,1
409.0,Tee Box,4
126.41666666666667,Fairway Bunker,3
7.555555555555555,Green,2
0.75,Green,1
594.0,Tee Box,5
284.5833333333333,Primary Rough,4
78.77777777777777,Fairway,3
9.166666666666666,Green,2
1.0,Green,1
446.0,Tee Box,3
162.75,Fairway,2
6.055555555555555,Green,1
183.0,Tee Box,3
11.11111111111111,Green,2
0.6944444444444444,Green,1
403.0,Tee Box,4
162.30555555555554,Fairway,3
17.0,Green,2
0.7777777777777778,Green,1
474.0,Tee Box,4
197.69444444444446,Primary Rough,3
24.0,Green Side Bunker,2
0.5555555555555556,Green,1
446.0,Tee Box,4
144.25,Fairway,3
12.38888888888889,Green,2
0.16666666666666666,Green,1
534.0,Tee Box,4
246.02777777777777,Primary Rough,3
24.333333333333332,Primary Rough,2
3.0,Green,1
486.0,Tee Box,4
198.88888888888889,Fairway,3
6.5,Green,2
0.6111111111111112,Green,1
461.0,Tee Box,4
214.88888888888889,Primary Rough,3
36.166666666666664,Fairway,2
1.1388888888888888,Green,1
209.0,Tee Box,3
10.694444444444445,Green,2
0.6111111111111112,Green,1
429.0,Tee Box,4
150.0,Fairway,3
15.166666666666666,Primary Rough,2
2.0277777777777777,Green,1
222.0,Tee Box,3
9.583333333333334,Green,2
0.7222222222222222,Green,1
401.0,Tee Box,4
132.55555555555554,Fairway,3
4.75,Green,2
0.19444444444444445,Green,1
428.0,Tee Box,4
139.97222222222223,Intermediate Rough,3
10.11111111111111,Green,2
0.6666666666666666,Green,1
531.0,Tee Box,5
247.61111111111111,Primary Rough,4
32.138888888888886,Primary Rough,3
6.916666666666667,Green,2
0.6666666666666666,Green,1
152.0,Tee Box,4
15.88888888888889,Green,3
1.9444444444444444,Green,2
0.1111111111111111,Green,1
444.0,Tee Box,4
186.13888888888889,Intermediate Rough,3
20.25,Primary Rough,2
0.2777777777777778,Green,1
409.0,Tee Box,4
143.61111111111111,Fairway,3
6.166666666666667,Green,2
0.6944444444444444,Green,1
594.0,Tee Box,4
286.94444444444446,Intermediate Rough,3
48.27777777777778,Primary Rough,2
3.9444444444444446,Green,1
446.0,Tee Box,4
170.16666666666666,Fairway,3
10.527777777777779,Green Side Bunker,2
0.6388888888888888,Green,1
183.0,Tee Box,3
7.972222222222222,Green,2
1.0,Green,1
403.0,Tee Box,4
144.52777777777777,Fairway,3
6.027777777777778,Green,2
0.6111111111111112,Green,1
474.0,Tee Box,4
208.80555555555554,Fairway,3
5.611111111111111,Green,2
0.3055555555555556,Green,1
446.0,Tee Box,4
175.86111111111111,Fairway,3
13.86111111111111,Primary Rough,2
1.0277777777777777,Green,1
534.0,Tee Box,5
265.22222222222223,Fairway,4
49.416666666666664,Primary Rough,3
10.194444444444445,Green,2
1.2777777777777777,Green,1
486.0,Tee Box,4
200.30555555555554,Fairway,3
5.416666666666667,Green,2
0.08333333333333333,Green,1
461.0,Tee Box,3
190.88888888888889,Fairway,2
1.4444444444444444,Green,1
209.0,Tee Box,3
13.5,Green,2
0.9722222222222222,Green,1
429.0,Tee Box,4
136.13888888888889,Fairway,3
3.0555555555555554,Green,2
0.027777777777777776,Green,1
222.0,Tee Box,3
12.694444444444445,Green,2
0.19444444444444445,Green,1
401.0,Tee Box,5
144.19444444444446,Fairway Bunker,4
40.97222222222222,Green Side Bunker,3
9.13888888888889,Green,2
0.4444444444444444,Green,1
428.0,Tee Box,3
126.63888888888889,Primary Rough,2
6.527777777777778,Green,1
531.0,Tee Box,5
214.41666666666666,Primary Rough,4
28.86111111111111,Fairway,3
9.444444444444445,Green,2
0.3333333333333333,Green,1
152.0,Tee Box,3
8.583333333333334,Green,2
0.16666666666666666,Green,1
444.0,Tee Box,4
162.0,Primary Rough,3
30.61111111111111,Green Side Bunker,2
1.5833333333333333,Green,1
409.0,Tee Box,4
133.97222222222223,Fairway,3
7.222222222222222,Fringe,2
0.3888888888888889,Green,1
594.0,Tee Box,4
250.5,Fairway,3
22.61111111111111,Fairway,2
0.6944444444444444,Green,1
446.0,Tee Box,4
167.77777777777777,Fairway,3
10.666666666666666,Green,2
0.5833333333333334,Green,1
183.0,Tee Box,4
11.36111111111111,Green Side Bunker,3
4.444444444444445,Green,2
1.0833333333333333,Green,1
403.0,Tee Box,4
99.41666666666667,Fairway,3
3.5,Green,2
0.8888888888888888,Green,1
474.0,Tee Box,4
196.61111111111111,Fairway,3
24.444444444444443,Green,2
1.1944444444444444,Green,1
446.0,Tee Box,6
132.05555555555554,Fairway,5
12.36111111111111,Primary Rough,4
6.222222222222222,Green,3
1.1111111111111112,Green,2
0.75,Green,1
534.0,Tee Box,5
248.0,Primary Rough,4
156.44444444444446,Primary Rough,3
8.944444444444445,Primary Rough,2
1.3611111111111112,Green,1
486.0,Tee Box,4
160.38888888888889,Fairway,3
4.388888888888889,Green,2
0.3611111111111111,Green,1
209.0,Tee Box,3
9.527777777777779,Green,2
1.0,Green,1
429.0,Tee Box,4
141.63888888888889,Fairway,3
5.666666666666667,Green,2
0.3333333333333333,Green,1
222.0,Tee Box,3
23.11111111111111,Fairway,2
1.7222222222222223,Green,1
401.0,Tee Box,4
147.72222222222223,Primary Rough,3
3.9166666666666665,Green,2
0.7777777777777778,Green,1
428.0,Tee Box,4
129.80555555555554,Fairway,3
5.777777777777778,Green,2
0.3333333333333333,Green,1
531.0,Tee Box,5
210.88888888888889,Intermediate Rough,4
23.22222222222222,Primary Rough,3
4.111111111111111,Green,2
0.19444444444444445,Green,1
152.0,Tee Box,2
2.3333333333333335,Green,1
444.0,Tee Box,4
179.58333333333334,Fairway,3
8.666666666666666,Primary Rough,2
1.4722222222222223,Green,1
409.0,Tee Box,4
122.61111111111111,Fairway,3
4.777777777777778,Green,2
0.6111111111111112,Green,1
594.0,Tee Box,5
291.5833333333333,Fairway,4
106.44444444444444,Fairway,3
1.9444444444444444,Green,2
0.5555555555555556,Green,1
446.0,Tee Box,5
165.52777777777777,Primary Rough,4
88.66666666666667,Fairway,3
2.2222222222222223,Green,2
0.3333333333333333,Green,1
183.0,Tee Box,4
15.694444444444445,Primary Rough,3
4.388888888888889,Green,2
0.8333333333333334,Green,1
403.0,Tee Box,4
